🚀 数据加载：15 只，2022-06-01 ~ 2026-08-27 ...
00:20:08 [INFO] core.data_loader.freestockdb: 🔗 已连接到 free-stockdb 本地服务: 127.0.0.1:7899
00:20:08 [INFO] core.data_loader.freestockdb: 📊 批量加载: 15 只股票，1031 个交易日
00:20:08 [INFO] core.data_loader.freestockdb: ✅ 成功加载 15 只股票，1031 个交易日
00:20:08 [INFO] core.data_loader.freestockdb: 📅 日期范围: 2022-06-01 00:00:00 至 2026-08-27 00:00:00
✅ 数据加载完成：1031 交易日，耗时 0.6s
🎯 模式: 标准 风控=0.3 止损=None
📈 趋势线过滤器已启用: multi（multi 阈值=2）
00:20:15 [INFO] core.backtest.pipeline: 开始回测: 2022-06-02 至 2026-08-27
00:20:15 [INFO] core.backtest.pipeline: 初始资金: 500,000.00 元
00:20:15 [INFO] core.backtest.pattern_mixin: 📚 形态信号索引预加载完成：106602 条 / 52852 个(股票×日期)组合

======================================================================
📊 完整交易汇总（共 2051 笔）
  策略：SimpleStrategy
======================================================================
日期           股票       操作           价格     数量            总资产      总仓位
2026-02-13   002735   BUY       18.06    100   1,797,399.00    89.9%
2026-02-13   002918   BUY       15.90    100   1,797,399.00    90.0%
2026-02-24   300570   SELL     147.25    800   1,841,995.00    83.8%
2026-02-24   002735   BUY       18.22   2700   1,841,995.00    86.5%
2026-02-24   002156   BUY       49.11    900   1,841,995.00    88.9%
2026-02-24   002309   BUY        3.45   5800   1,841,995.00    90.0%
2026-02-26   002428   SELL      44.39    500   1,862,554.00    88.9%
2026-02-26   002156   BUY       52.21    300   1,862,554.00    89.8%
2026-02-26   002309   BUY        3.50   1300   1,862,554.00    90.0%
2026-02-27   002428   SELL      48.26    300   1,849,353.00    89.1%
2026-02-27   002156   BUY       51.95    300   1,849,353.00    90.0%
2026-03-02   002428   SELL      45.68    100   1,852,560.00    89.8%
2026-03-02   002309   BUY        3.38   1300   1,852,560.00    90.0%
2026-03-03   002428   SELL      43.90    100   1,801,738.00    89.5%
2026-03-03   002156   SELL      47.99   5200   1,801,738.00    75.6%
2026-03-03   002428   BUY       43.90    900   1,801,738.00    77.8%
2026-03-03   002735   BUY       17.31   2700   1,801,738.00    80.4%
2026-03-03   002918   BUY       14.07   3300   1,801,738.00    83.0%
2026-03-03   002309   BUY        3.39  13900   1,801,738.00    85.6%
2026-03-03   600522   BUY       28.62   1500   1,801,738.00    88.0%
2026-03-03   600487   BUY       47.43    700   1,801,738.00    89.8%
2026-03-04   002309   SELL       3.36  26500   1,792,942.00    84.8%
2026-03-04   300502   BUY      263.45    200   1,792,942.00    87.7%
2026-03-04   002156   BUY       48.14    700   1,792,942.00    89.6%
2026-03-04   002735   BUY       17.14    300   1,792,942.00    89.9%
2026-03-04   002918   BUY       13.67    100   1,792,942.00    90.0%
2026-03-05   002735   SELL      17.49  11600   1,825,332.00    79.0%
2026-03-05   002156   BUY       48.79    700   1,825,332.00    80.9%
2026-03-05   002428   BUY       44.19    800   1,825,332.00    82.9%
2026-03-05   002918   BUY       13.64   3500   1,825,332.00    85.5%
2026-03-05   002309   BUY        3.37  11300   1,825,332.00    87.6%
2026-03-05   300620   BUY      164.26    200   1,825,332.00    89.4%
2026-03-06   002156   BUY       47.88    200   1,831,533.00    89.9%
2026-03-06   002309   BUY        3.48    400   1,831,533.00    90.0%
2026-03-09   600522   SELL      27.04   1500   1,790,175.00    87.5%
2026-03-09   600487   SELL      45.63    700   1,790,175.00    85.7%
2026-03-09   300502   BUY      273.89    200   1,790,175.00    88.8%
2026-03-09   002735   BUY       17.18   1200   1,790,175.00    89.9%
2026-03-09   002309   BUY        3.50    400   1,790,175.00    90.0%
2026-03-10   002281   SELL      86.16   2900   1,866,249.00    77.0%
2026-03-10   300620   BUY      162.91   1000   1,866,249.00    85.8%
2026-03-10   300570   BUY      129.43    400   1,866,249.00    88.5%
2026-03-10   002309   BUY        3.50   7800   1,866,249.00    90.0%
2026-03-11   002281   SELL      91.49   1400   1,867,576.00    83.1%
2026-03-11   002156   BUY       47.04    800   1,867,576.00    85.2%
2026-03-11   002309   BUY        3.53  13900   1,867,576.00    87.8%
2026-03-11   002735   BUY       17.19   2400   1,867,576.00    90.0%
2026-03-12   002281   SELL      98.82    700   1,871,610.00    86.3%
2026-03-12   002735   BUY       17.26   4000   1,871,610.00    90.0%
2026-03-13   002281   SELL      88.94    400   1,852,292.00    88.0%
2026-03-13   000566   BUY        5.55   6700   1,852,292.00    90.0%
2026-03-16   002281   SELL      83.50    200   1,868,087.00    89.2%
2026-03-16   002428   SELL      42.95   1800   1,868,087.00    85.0%
2026-03-16   000566   BUY        5.62   8700   1,868,087.00    87.6%
2026-03-16   002156   BUY       46.75    900   1,868,087.00    89.9%
2026-03-16   002309   BUY        3.43    400   1,868,087.00    90.0%
2026-03-17   002156   BUY       45.20    100   1,796,254.00    89.8%
2026-03-17   002735   BUY       16.10    100   1,796,254.00    89.9%
2026-03-17   000566   BUY        5.53    200   1,796,254.00    90.0%
2026-03-18   002281   SELL      83.60    100   1,848,921.00    89.8%
2026-03-18   000566   BUY        5.55    500   1,848,921.00    90.0%
2026-03-19   000566   BUY        5.38    500   1,824,112.00    90.0%
2026-03-19   002309   BUY        3.46    100   1,824,112.00    90.0%
2026-03-24   002309   SELL       4.61  17100   1,877,127.00    86.1%
2026-03-24   300570   BUY      114.14    600   1,877,127.00    89.7%
2026-03-24   002428   BUY       44.66    100   1,877,127.00    90.0%
2026-03-25   002309   SELL       5.07   8600   1,920,513.00    87.9%
2026-03-25   002156   BUY       43.47    900   1,920,513.00    90.0%
2026-03-25   002309   BUY        5.07    100   1,920,513.00    90.0%
2026-03-26   002309   SELL       4.74   4300   1,880,028.00    88.7%
2026-03-26   002428   BUY       46.69    500   1,880,028.00    89.9%
2026-03-26   002309   BUY        4.74    200   1,880,028.00    90.0%
2026-03-30   002309   SELL       4.76   2300   1,918,800.00    89.6%
2026-03-30   002156   BUY       42.45    100   1,918,800.00    89.8%
2026-03-30   600522   BUY       28.82    100   1,918,800.00    90.0%
2026-03-31   002309   SELL       4.94   1100   1,856,906.00    89.3%
2026-03-31   600522   BUY       29.91    400   1,856,906.00    90.0%
2026-04-02   002309   SELL       4.98    600   1,909,090.00    90.1%
2026-04-03   300620   SELL     222.77    700   1,928,674.00    82.1%
2026-04-03   002309   SELL       5.03    300   1,928,674.00    82.0%
2026-04-03   002792   SELL      45.30    900   1,928,674.00    79.9%
2026-04-03   000566   BUY        5.33  13300   1,928,674.00    83.6%
2026-04-03   002735   BUY       14.02   3700   1,928,674.00    86.3%
2026-04-03   002281   BUY       90.39    500   1,928,674.00    88.6%
2026-04-03   002156   BUY       40.38    600   1,928,674.00    89.9%
2026-04-03   002309   BUY        5.03    300   1,928,674.00    90.0%
2026-04-07   300620   SELL     219.11    400   1,950,326.00    85.6%
2026-04-07   300570   BUY      114.46    500   1,950,326.00    88.5%
2026-04-07   002156   BUY       41.15    600   1,950,326.00    89.8%
2026-04-07   000566   BUY        5.40    700   1,950,326.00    90.0%
2026-04-08   300502   SELL     357.70    500   2,048,533.00    81.7%
2026-04-08   300620   SELL     221.83    200   2,048,533.00    79.6%
2026-04-08   000566   SELL       5.50  73100   2,048,533.00    60.0%
2026-04-08   002156   BUY       44.60   1100   2,048,533.00    62.3%
2026-04-08   002281   BUY       98.26    500   2,048,533.00    64.7%
2026-04-08   002309   BUY        5.03  10700   2,048,533.00    67.4%
2026-04-08   002428   BUY       54.25    900   2,048,533.00    69.8%
2026-04-08   002792   BUY       49.02   1000   2,048,533.00    72.2%
2026-04-08   300620   BUY      221.83    100   2,048,533.00    73.2%
2026-04-08   300502   BUY      357.70    100   2,048,533.00    75.0%
2026-04-08   300570   BUY      122.35    400   2,048,533.00    77.4%
2026-04-08   600522   BUY       30.52   1700   2,048,533.00    79.9%
2026-04-08   600487   BUY       58.44    900   2,048,533.00    82.5%
2026-04-09   002309   SELL       4.76  11300   2,065,710.00    80.0%
2026-04-09   002156   BUY       44.69   1800   2,065,710.00    83.9%
2026-04-09   300570   BUY      127.67    600   2,065,710.00    87.6%
2026-04-09   002428   BUY       55.59    800   2,065,710.00    89.8%
2026-04-09   002792   BUY       47.32    100   2,065,710.00    90.0%
2026-04-10   300502   SELL     372.68    300   2,087,247.00    84.7%
2026-04-10   002792   SELL      45.49   1100   2,087,247.00    82.3%
2026-04-10   002156   BUY       45.18   1200   2,087,247.00    84.9%
2026-04-10   000566   BUY        5.29   9900   2,087,247.00    87.5%
2026-04-10   002309   BUY        4.40  12000   2,087,247.00    90.0%
2026-04-13   300502   SELL     365.70    200   2,112,864.00    86.6%
2026-04-13   002156   BUY       45.60   1200   2,112,864.00    89.2%
2026-04-13   002281   BUY      113.73    100   2,112,864.00    89.8%
2026-04-13   002309   BUY        4.45   1100   2,112,864.00    90.0%
2026-04-14   300502   SELL     370.89    100   2,132,981.00    88.3%
2026-04-14   600522   SELL      28.16   2200   2,132,981.00    85.5%
2026-04-14   600487   SELL      52.57    900   2,132,981.00    83.2%
2026-04-14   002309   SELL       4.24  13100   2,132,981.00    80.6%
2026-04-14   002156   BUY       46.70   1200   2,132,981.00    83.2%
2026-04-14   002735   BUY       15.10   5500   2,132,981.00    87.2%
2026-04-14   002428   BUY       58.88    700   2,132,981.00    89.1%
2026-04-14   002281   BUY      111.40    100   2,132,981.00    89.6%
2026-04-14   000566   BUY        5.36   1500   2,132,981.00    90.0%
2026-04-15   000566   BUY        5.47    700   2,095,879.00    90.0%
2026-04-15   002309   BUY        4.03    100   2,095,879.00    90.0%
2026-04-16   002735   SELL      15.13  16900   2,133,012.00    78.2%
2026-04-16   000566   BUY        5.54   8200   2,133,012.00    80.3%
2026-04-16   002156   BUY       47.97   1100   2,133,012.00    82.8%
2026-04-16   002281   BUY      106.21    500   2,133,012.00    85.3%
2026-04-16   002428   BUY       56.36    900   2,133,012.00    87.7%
2026-04-16   002792   BUY       49.33    900   2,133,012.00    89.7%
2026-04-16   600522   BUY       27.83    100   2,133,012.00    89.9%
2026-04-17   300620   SELL     251.61    100   2,208,667.00    89.1%
2026-04-17   002918   SELL      11.73  12700   2,208,667.00    82.3%
2026-04-17   000566   BUY        5.51  30700   2,208,667.00    90.0%
2026-04-20   300620   SELL     250.71    100   2,232,866.00    89.0%
2026-04-20   002156   BUY       48.44    400   2,232,866.00    89.8%
2026-04-20   000566   BUY        5.54    600   2,232,866.00    90.0%
2026-04-21   000566   SELL       5.37  51600   2,228,892.00    77.5%
2026-04-21   600522   BUY       32.25   2200   2,228,892.00    80.7%
2026-04-21   002428   BUY       68.40    800   2,228,892.00    83.2%
2026-04-21   002281   BUY      121.79    400   2,228,892.00    85.4%
2026-04-21   002792   BUY       51.13   1100   2,228,892.00    87.9%
2026-04-21   300570   BUY      142.41    300   2,228,892.00    89.8%
2026-04-22   002428   SELL      75.24   2300   2,309,474.00    82.7%
2026-04-22   000566   BUY        5.31   9000   2,309,474.00    84.7%
2026-04-22   002156   BUY       48.84    500   2,309,474.00    85.8%
2026-04-22   002428   BUY       75.24    800   2,309,474.00    88.4%
2026-04-22   002792   BUY       52.08    700   2,309,474.00    90.0%
2026-04-23   002792   SELL      49.05   2700   2,254,596.00    83.9%
2026-04-23   000566   BUY        5.13  11500   2,254,596.00    86.5%
2026-04-23   002156   BUY       47.19    200   2,254,596.00    86.9%
2026-04-23   002281   BUY      131.68    400   2,254,596.00    89.2%
2026-04-23   600522   BUY       33.87    500   2,254,596.00    90.0%
2026-04-24   000566   BUY        5.07    100   2,251,430.00    90.0%
2026-04-30   002281   SELL     144.28   1300   2,321,304.00    82.2%
2026-04-30   002309   BUY        4.29  17600   2,321,304.00    85.5%
2026-04-30   002281   BUY      144.28    400   2,321,304.00    88.0%
2026-04-30   002792   BUY       43.62   1000   2,321,304.00    89.8%
2026-04-30   600522   BUY       32.92    100   2,321,304.00    90.0%
2026-05-06   002281   SELL     150.82    800   2,473,468.00    85.7%
2026-05-06   002309   BUY        4.60  12200   2,473,468.00    88.0%
2026-05-06   002428   BUY       77.01    600   2,473,468.00    89.8%
2026-05-06   600522   BUY       34.68    100   2,473,468.00    90.0%
2026-05-07   002281   SELL     164.29    400   2,570,196.00    87.8%
2026-05-07   300293   BUY       19.36   2900   2,570,196.00    90.0%
2026-05-08   002281   SELL     180.72    200   2,623,539.00    88.8%
2026-05-08   300570   SELL     161.31   1800   2,623,539.00    77.8%
2026-05-08   002428   SELL      86.07   1900   2,623,539.00    71.5%
2026-05-08   002309   BUY        4.61  16200   2,623,539.00    74.4%
2026-05-08   002281   BUY      180.72    300   2,623,539.00    76.4%
2026-05-08   002428   BUY       86.07    800   2,623,539.00    79.1%
2026-05-08   002792   BUY       51.13   1300   2,623,539.00    81.6%
2026-05-08   300502   BUY      393.48    100   2,623,539.00    83.1%
2026-05-08   300293   BUY       19.12   3600   2,623,539.00    85.7%
2026-05-08   300570   BUY      161.31    400   2,623,539.00    88.2%
2026-05-08   300620   BUY      258.88    100   2,623,539.00    89.2%
2026-05-08   600487   BUY       77.12    200   2,623,539.00    89.8%
2026-05-11   002281   SELL     198.79    300   2,764,035.00    88.1%
2026-05-11   300570   SELL     177.93   1100   2,764,035.00    81.0%
2026-05-11   002156   SELL      61.16   7100   2,764,035.00    65.3%
2026-05-11   002428   SELL      92.20   1300   2,764,035.00    61.0%
2026-05-11   600522   SELL      43.60   1500   2,764,035.00    58.6%
2026-05-11   002281   BUY      198.79    300   2,764,035.00    60.8%
2026-05-11   002309   BUY        4.56  15900   2,764,035.00    63.4%
2026-05-11   002428   BUY       92.20    700   2,764,035.00    65.7%
2026-05-11   002792   BUY       52.96   1300   2,764,035.00    68.2%
2026-05-11   600522   BUY       43.60   1300   2,764,035.00    70.3%
2026-05-11   300293   BUY       19.65   3100   2,764,035.00    72.5%
2026-05-11   300502   BUY      402.06    100   2,764,035.00    73.9%
2026-05-11   300620   BUY      265.83    200   2,764,035.00    75.9%
2026-05-11   600487   BUY       74.84    800   2,764,035.00    78.0%
2026-05-12   300570   SELL     175.85    600   2,774,477.00    74.3%
2026-05-12   002428   SELL     101.42   1000   2,774,477.00    70.7%
2026-05-12   002281   BUY      201.50    300   2,774,477.00    72.8%
2026-05-12   002428   BUY      101.42    700   2,774,477.00    75.4%
2026-05-12   002156   BUY       59.42   1100   2,774,477.00    77.7%
2026-05-12   600522   BUY       43.82   1600   2,774,477.00    80.3%
2026-05-12   300502   BUY      422.62    100   2,774,477.00    81.8%
2026-05-12   300570   BUY      175.85    300   2,774,477.00    83.7%
2026-05-12   300620   BUY      261.58    200   2,774,477.00    85.6%
2026-05-12   600487   BUY       74.95    900   2,774,477.00    88.0%
2026-05-13   300502   BUY      448.63    100   2,806,191.00    89.8%
2026-05-13   002156   BUY       60.80    100   2,806,191.00    90.0%
2026-05-13   002309   BUY        4.70    200   2,806,191.00    90.0%
2026-05-14   002792   SELL      49.03   3600   2,787,507.00    83.6%
2026-05-14   002428   BUY       97.20    500   2,787,507.00    85.3%
2026-05-14   600487   BUY       73.85    900   2,787,507.00    87.7%
2026-05-14   300570   BUY      174.70    300   2,787,507.00    89.6%
2026-05-14   002918   BUY       16.84    600   2,787,507.00    90.0%
2026-05-15   600487   SELL      69.66   2800   2,677,153.00    82.3%
2026-05-15   002156   BUY       56.96   1000   2,677,153.00    84.4%
2026-05-15   002281   BUY      196.49    300   2,677,153.00    86.6%
2026-05-15   002792   BUY       48.32   1200   2,677,153.00    88.8%
2026-05-15   002735   BUY       14.39   2300   2,677,153.00    90.0%
2026-05-19   002309   SELL       4.22  62200   2,704,646.00    80.4%
2026-05-19   002156   BUY       58.80    900   2,704,646.00    82.3%
2026-05-19   002281   BUY      230.89    200   2,704,646.00    84.1%
2026-05-19   002428   BUY       90.59    700   2,704,646.00    86.4%
2026-05-19   002792   BUY       48.28   1400   2,704,646.00    88.9%
2026-05-19   002918   BUY       16.67   1700   2,704,646.00    90.0%
2026-05-20   002918   SELL      15.00   2300   2,767,062.00    88.9%
2026-05-20   002281   BUY      236.40    100   2,767,062.00    89.8%
2026-05-20   002309   BUY        4.01   1400   2,767,062.00    90.0%
2026-05-21   002792   SELL      46.54   2600   2,637,053.00    84.9%
2026-05-21   002281   BUY      217.30    200   2,637,053.00    86.6%
2026-05-21   002428   BUY       83.80    800   2,637,053.00    89.1%
2026-05-21   002156   BUY       61.69    300   2,637,053.00    89.8%
2026-05-21   002918   BUY       13.93    300   2,637,053.00    90.0%
2026-05-25   002156   SELL      69.71   5300   2,831,309.00    77.6%
2026-05-25   002156   BUY       69.71    900   2,831,309.00    79.8%
2026-05-25   002792   BUY       48.35   1500   2,831,309.00    82.4%
2026-05-25   300502   BUY      470.04    100   2,831,309.00    84.0%
2026-05-25   002918   BUY       14.61   5000   2,831,309.00    86.6%
2026-05-25   300620   BUY      272.80    200   2,831,309.00    88.5%
2026-05-25   600487   BUY       73.27    500   2,831,309.00    89.8%
2026-05-26   002156   SELL      75.31   3100   2,780,882.00    81.3%
2026-05-26   002281   BUY      206.72    300   2,780,882.00    83.5%
2026-05-26   002156   BUY       75.31    900   2,780,882.00    85.9%
2026-05-26   002428   BUY       83.10    700   2,780,882.00    88.0%
2026-05-26   002792   BUY       46.15   1100   2,780,882.00    89.8%
2026-05-26   002918   BUY       13.94    300   2,780,882.00    90.0%
2026-05-27   600522   SELL      38.82   4400   2,734,519.00    83.6%
2026-05-27   600487   SELL      68.55    500   2,734,519.00    82.3%
2026-05-27   002156   BUY       71.44    900   2,734,519.00    84.7%
2026-05-27   002428   BUY       81.68    800   2,734,519.00    87.1%
2026-05-27   002792   BUY       45.43   1200   2,734,519.00    89.1%
2026-05-27   002918   BUY       13.52   1900   2,734,519.00    90.0%
2026-05-28   300293   SELL      18.79   9600   2,857,278.00    84.1%
2026-05-28   002156   BUY       69.30   1000   2,857,278.00    86.5%
2026-05-28   002281   BUY      214.90    300   2,857,278.00    88.8%
2026-05-28   002792   BUY       46.30    700   2,857,278.00    89.9%
2026-05-29   002428   BUY       91.18    100   2,763,897.00    89.9%
2026-05-29   002918   BUY       13.38    100   2,763,897.00    90.0%
2026-06-01   002792   BUY       39.15    300   2,641,033.00    90.0%
2026-06-01   002918   BUY       12.85    100   2,641,033.00    90.0%
2026-06-02   300502   SELL     532.80    300   2,775,877.00    84.7%
2026-06-02   002918   SELL      12.38   7700   2,775,877.00    81.3%
2026-06-02   002156   BUY       63.84    900   2,775,877.00    83.4%
2026-06-02   002792   BUY       39.15   1800   2,775,877.00    85.9%
2026-06-02   002428   BUY       86.37    700   2,775,877.00    88.1%
2026-06-02   600487   BUY       82.96    600   2,775,877.00    89.9%
2026-06-03   300502   SELL     557.94    100   2,900,245.00    88.4%
2026-06-03   300620   SELL     337.06    400   2,900,245.00    83.7%
2026-06-03   002156   BUY       70.22    900   2,900,245.00    85.9%
2026-06-03   002281   BUY      224.00    200   2,900,245.00    87.5%
2026-06-03   002428   BUY       88.99    700   2,900,245.00    89.6%
2026-06-03   002735   BUY       16.18    700   2,900,245.00    90.0%
2026-06-04   300502   SELL     553.44    100   2,893,767.00    88.1%
2026-06-04   002428   BUY       88.61    600   2,893,767.00    89.9%
2026-06-04   002918   BUY       12.35    200   2,893,767.00    90.0%
2026-06-05   002918   BUY       12.23    200   2,870,164.00    90.0%
2026-06-08   002156   BUY       62.26    200   2,693,967.00    89.8%
2026-06-08   002918   BUY       11.60    400   2,693,967.00    90.0%
2026-06-10   002281   SELL     202.60   2500   2,686,480.00    71.1%
2026-06-10   002428   BUY       80.22   2600   2,686,480.00    78.8%
2026-06-10   002156   BUY       61.44   1000   2,686,480.00    81.1%
2026-06-10   002918   BUY       11.60   4700   2,686,480.00    83.2%
2026-06-10   600487   BUY      106.67    600   2,686,480.00    85.5%
2026-06-10   300502   BUY      550.99    100   2,686,480.00    87.6%
2026-06-10   300570   BUY      169.18    300   2,686,480.00    89.5%
2026-06-10   600522   BUY       49.90    200   2,686,480.00    89.8%
2026-06-11   002735   SELL      19.40   1500   2,764,394.00    89.1%
2026-06-11   002156   SELL      60.09   8900   2,764,394.00    69.7%
2026-06-11   002918   BUY       11.57   6400   2,764,394.00    72.4%
2026-06-11   002281   BUY      205.40    300   2,764,394.00    74.7%
2026-06-11   600487   BUY      102.20    500   2,764,394.00    76.5%
2026-06-11   300620   BUY      293.45    200   2,764,394.00    78.6%
2026-06-11   300570   BUY      176.72    300   2,764,394.00    80.5%
2026-06-11   600522   BUY       48.98   1300   2,764,394.00    82.8%
2026-06-12   600487   SELL      96.81   1700   2,793,844.00    77.1%
2026-06-12   600522   SELL      48.31   1500   2,793,844.00    74.5%
2026-06-12   002156   BUY       57.22   1200   2,793,844.00    77.0%
2026-06-12   002281   BUY      204.97    300   2,793,844.00    79.2%
2026-06-12   002918   BUY       11.58   5000   2,793,844.00    81.3%
2026-06-12   300502   BUY      506.46    100   2,793,844.00    83.1%
2026-06-12   300620   BUY      285.88    200   2,793,844.00    85.1%
2026-06-15   300570   SELL     221.02    900   3,027,782.00    79.7%
2026-06-15   002735   SELL      19.49    700   3,027,782.00    79.3%
2026-06-15   002918   BUY       11.48   8200   3,027,782.00    82.4%
2026-06-15   002281   BUY      225.47    400   3,027,782.00    85.4%
2026-06-15   002156   BUY       61.54   1200   3,027,782.00    87.8%
2026-06-15   300502   BUY      540.49    100   3,027,782.00    89.6%
2026-06-15   600487   BUY       99.08    100   3,027,782.00    89.9%
2026-06-16   300570   SELL     262.01    400   3,107,270.00    86.8%
2026-06-16   300620   SELL     392.49    400   3,107,270.00    81.7%
2026-06-16   002735   SELL      21.44    400   3,107,270.00    81.5%
2026-06-16   002156   BUY       62.93   1100   3,107,270.00    83.7%
2026-06-16   002281   BUY      230.01    200   3,107,270.00    85.2%
2026-06-16   002918   BUY       11.32   7200   3,107,270.00    87.8%
2026-06-16   300502   BUY      549.00    100   3,107,270.00    89.5%
2026-06-16   600487   BUY      107.29    100   3,107,270.00    89.9%
2026-06-17   300570   SELL     264.70    200   3,161,606.00    88.4%
2026-06-17   300620   SELL     395.20    200   3,161,606.00    85.9%
2026-06-17   002735   SELL      20.58    200   3,161,606.00    85.8%
2026-06-17   002281   BUY      242.00    500   3,161,606.00    89.6%
2026-06-17   002156   BUY       67.22    100   3,161,606.00    89.8%
2026-06-17   002918   BUY       12.46    400   3,161,606.00    90.0%
2026-06-18   300570   SELL     267.30    100   3,195,949.00    89.2%
2026-06-18   300620   SELL     390.80    100   3,195,949.00    88.0%
2026-06-18   002735   SELL      20.20    100   3,195,949.00    87.9%
2026-06-18   002156   BUY       68.27    900   3,195,949.00    89.9%
2026-06-18   002918   BUY       11.43    300   3,195,949.00    90.0%
2026-06-22   300570   SELL     279.82    100   3,313,656.00    89.5%
2026-06-22   002156   BUY       71.25    200   3,313,656.00    89.9%
2026-06-22   002918   BUY       11.11    200   3,313,656.00    90.0%
2026-06-23   002428   SELL     111.90   5000   3,277,186.00    72.8%
2026-06-23   300293   BUY       18.74   6800   3,277,186.00    76.7%
2026-06-23   002156   BUY       68.42   1000   3,277,186.00    78.8%
2026-06-23   002281   BUY      266.90    200   3,277,186.00    80.4%
2026-06-23   600522   BUY       61.36   1400   3,277,186.00    83.0%
2026-06-23   300502   BUY      552.00    100   3,277,186.00    84.7%
2026-06-23   002918   BUY       11.02   7800   3,277,186.00    87.3%
2026-06-23   600487   BUY      117.08    600   3,277,186.00    89.5%
2026-06-24   002428   SELL     123.09   2500   3,376,564.00    80.7%
2026-06-24   002281   BUY      266.36    200   3,376,564.00    82.2%
2026-06-24   002156   BUY       74.64   1100   3,376,564.00    84.7%
2026-06-24   002428   BUY      123.09    700   3,376,564.00    87.2%
2026-06-24   002918   BUY       10.68   8300   3,376,564.00    89.9%
2026-06-24   300293   BUY       19.37    200   3,376,564.00    90.0%
2026-06-25   002428   SELL     130.10   1600   3,414,500.00    84.0%
2026-06-25   002918   BUY       10.24   9300   3,414,500.00    86.8%
2026-06-25   300293   BUY       17.96   4500   3,414,500.00    89.1%
2026-06-26   002156   BUY       71.60    600   3,250,641.00    89.9%
2026-06-26   300293   BUY       19.20    100   3,250,641.00    90.0%
2026-06-29   002428   SELL     124.00    800   3,257,068.00    87.0%
2026-06-29   002281   BUY      235.94    300   3,257,068.00    89.1%
2026-06-29   002428   BUY      124.00    200   3,257,068.00    89.9%
2026-06-30   600487   SELL     109.34    800   3,394,056.00    87.7%
2026-06-30   600522   SELL      60.32   1400   3,394,056.00    85.2%
2026-06-30   002281   BUY      256.94    300   3,394,056.00    87.5%
2026-06-30   300293   BUY       20.35   4100   3,394,056.00    90.0%
2026-07-01   002156   BUY       73.91    100   3,325,762.00    90.0%
2026-07-02   002156   BUY       67.37    200   3,157,774.00    89.9%
2026-07-03   002281   SELL     217.33   2700   3,150,348.00    71.2%
2026-07-03   002156   SELL      64.80   7700   3,150,348.00    55.4%
2026-07-03   002428   BUY      105.07    700   3,150,348.00    57.7%
2026-07-03   300293   BUY       18.64   4000   3,150,348.00    60.1%
2026-07-03   600522   BUY       49.92   1600   3,150,348.00    62.6%
2026-07-06   002156   BUY       66.18   1200   3,086,633.00    64.4%
2026-07-06   002281   BUY      209.03    300   3,086,633.00    66.5%
2026-07-06   002428   BUY      105.31    700   3,086,633.00    68.8%
2026-07-06   300293   BUY       17.99   3700   3,086,633.00    71.0%
2026-07-06   300502   BUY      506.89    100   3,086,633.00    72.6%
2026-07-06   300570   BUY      216.50    300   3,086,633.00    74.8%
2026-07-06   300620   BUY      296.72    200   3,086,633.00    76.7%
2026-07-06   600487   BUY       84.60    900   3,086,633.00    79.1%
2026-07-06   600522   BUY       47.74   1700   3,086,633.00    81.8%
2026-07-07   300293   SELL      18.03  23400   3,049,593.00    67.7%
2026-07-07   300620   BUY      296.95    300   3,049,593.00    70.6%
2026-07-07   002281   BUY      221.67    300   3,049,593.00    72.8%
2026-07-07   600487   BUY       80.89   1200   3,049,593.00    76.0%
2026-07-07   002156   BUY       68.21   1100   3,049,593.00    78.5%
2026-07-07   002428   BUY      110.00    600   3,049,593.00    80.6%
2026-07-07   300502   BUY      510.10    100   3,049,593.00    82.3%
2026-07-07   300570   BUY      210.88    300   3,049,593.00    84.4%
2026-07-07   600522   BUY       46.99   1700   3,049,593.00    87.0%
2026-07-08   300570   SELL     204.36    700   2,954,597.00    81.7%
2026-07-08   002428   SELL      99.00   3000   2,954,597.00    71.7%
2026-07-08   002156   BUY       65.61   1000   2,954,597.00    73.9%
2026-07-08   002281   BUY      216.81    300   2,954,597.00    76.1%
2026-07-08   300293   BUY       17.90   4300   2,954,597.00    78.7%
2026-07-08   600522   BUY       44.59   1700   2,954,597.00    81.3%
2026-07-08   600487   BUY       76.96   1000   2,954,597.00    83.9%
2026-07-08   300502   BUY      510.84    100   2,954,597.00    85.6%
2026-07-08   300620   BUY      304.58    200   2,954,597.00    87.7%
2026-07-09   002281   BUY      238.49    200   3,055,960.00    89.6%
2026-07-09   002428   BUY      102.98    100   3,055,960.00    90.0%
2026-07-10   300293   BUY       17.90    200   3,019,579.00    90.0%
2026-07-13   002156   BUY       73.57    200   2,856,893.00    89.9%
2026-07-13   300293   BUY       16.52    100   2,856,893.00    90.0%
2026-07-17   002428   BUY       75.05    200   2,649,454.00    89.8%
2026-07-17   600487   BUY       58.39    100   2,649,454.00    90.0%
2026-07-20   002156   SELL      63.00   3500   2,553,271.00    81.0%
2026-07-20   002428   BUY       67.55    900   2,553,271.00    83.3%
2026-07-20   300502   BUY      510.00    100   2,553,271.00    85.3%
2026-07-20   300570   BUY      139.31    400   2,553,271.00    87.5%
2026-07-20   600487   BUY       56.56   1100   2,553,271.00    90.0%
2026-07-28   002156   BUY       69.00    100   2,484,852.00    90.0%
2026-07-30   002156   SELL      55.89    100   2,327,386.00    89.0%
